Time,LogSeconds,LogMilliseconds,DelayLevelInPercentage,ECU_ON_Injector_Microseconds,ComputedDelayToAddInMicroseconds,DelayAddedInMicroseconds,OnInjectorMicroseconds,OffInjectorMicroseconds,WarningCount,RPMs,NewInjectorDutyCycle (%),EcuInjectorDutyCycle (%)
15:28:38,1080,538,12,6500,700,800,7300,9500,4,7547,43.45238095,38.69047619
15:28:38,1080,554,12,6300,700,800,7100,9900,4,7500,41.76470588,37.05882353
15:28:38,1080,569,12,6300,700,800,7100,9600,4,7407,42.51497006,37.7245509
15:28:38,1080,585,12,6300,700,800,7100,9700,4,7547,42.26190476,37.5
15:28:38,1080,601,12,6300,700,800,7100,9700,4,7500,42.26190476,37.5
15:28:38,1080,617,12,6300,700,800,7100,9700,4,7500,42.26190476,37.5
15:28:38,1080,633,12,6200,700,800,7000,9800,4,7500,41.66666667,36.9047619
15:28:38,1080,649,12,6300,700,800,7100,9800,4,7500,42.01183432,37.27810651
15:28:38,1080,665,12,6200,700,800,7000,9800,4,7453,41.66666667,36.9047619
15:28:38,1080,681,12,6200,700,800,7000,9800,4,7500,41.66666667,36.9047619
15:28:38,1080,697,12,6200,700,800,7000,9900,4,7500,41.42011834,36.68639053
15:28:38,1080,713,12,6200,700,800,7000,9900,4,7453,41.42011834,36.68639053
15:28:38,1080,729,12,6200,700,800,7000,10000,4,7453,41.17647059,36.47058824
15:28:38,1080,745,12,6200,700,800,7000,10000,4,7407,41.17647059,36.47058824
15:28:38,1080,761,12,6200,700,800,7000,10000,4,7407,41.17647059,36.47058824
15:28:38,1080,777,12,6200,700,800,7000,10000,4,7407,41.17647059,36.47058824
15:28:38,1080,793,12,6100,700,800,6900,10000,4,7407,40.82840237,36.09467456
15:28:38,1080,809,12,6200,700,800,7000,10000,4,7453,41.17647059,36.47058824
15:28:38,1080,825,12,6100,700,800,6900,10000,4,7407,40.82840237,36.09467456
15:28:38,1080,841,12,6100,700,800,6900,10000,4,7453,40.82840237,36.09467456
15:28:38,1080,857,12,6100,700,800,6900,10000,4,7453,40.82840237,36.09467456
15:28:38,1080,873,12,6100,700,800,6900,10000,4,7453,40.82840237,36.09467456
15:28:38,1080,889,12,6200,700,800,7000,10000,4,7453,41.17647059,36.47058824
15:28:38,1080,905,12,6200,700,800,7000,10000,4,7407,41.17647059,36.47058824
15:28:38,1080,921,12,6200,700,800,7000,10000,4,7407,41.17647059,36.47058824
15:28:38,1080,937,12,6200,700,800,7000,10000,4,7407,41.17647059,36.47058824
15:28:38,1080,953,12,6200,700,800,7000,10000,4,7407,41.17647059,36.47058824
15:28:38,1080,969,12,6200,700,800,7000,10400,4,7407,40.22988506,35.63218391
15:28:38,1080,985,12,6100,700,800,6900,10100,4,7228,40.58823529,35.88235294
15:28:39,1081,2,12,6100,700,800,6900,10200,4,7407,40.35087719,35.67251462
15:28:39,1081,18,12,6000,700,800,6800,10200,4,7361,40,35.29411765
15:28:39,1081,34,12,6000,700,800,6800,10200,4,7407,40,35.29411765
15:28:39,1081,50,12,6000,700,800,6800,10200,4,7407,40,35.29411765
15:28:39,1081,66,12,6000,700,800,6800,10300,4,7407,39.76608187,35.0877193
15:28:39,1081,82,12,6000,700,800,6800,10300,4,7361,39.76608187,35.0877193
15:28:39,1081,98,12,6000,700,800,6800,10300,4,7361,39.76608187,35.0877193
15:28:39,1081,115,12,6000,700,800,6800,10300,4,7361,39.76608187,35.0877193
15:28:39,1081,131,12,6000,700,800,6800,10300,4,7361,39.76608187,35.0877193
15:28:39,1081,147,12,5900,700,800,6700,10300,4,7361,39.41176471,34.70588235
15:28:39,1081,163,12,5900,700,800,6700,10400,4,7407,39.18128655,34.50292398
15:28:39,1081,179,12,5800,600,700,6500,10800,4,7361,37.57225434,33.52601156
15:28:39,1081,196,12,5800,600,700,6500,10500,4,7228,38.23529412,34.11764706
15:28:39,1081,212,12,5800,600,700,6500,10500,4,7361,38.23529412,34.11764706
15:28:39,1081,228,12,5800,600,700,6500,10500,4,7361,38.23529412,34.11764706
15:28:39,1081,244,12,5800,600,700,6500,10600,4,7361,38.01169591,33.91812865
15:28:39,1081,260,12,5700,600,700,6400,10700,4,7317,37.42690058,33.33333333
15:28:39,1081,277,12,5700,600,700,6400,10700,4,7317,37.42690058,33.33333333
15:28:39,1081,293,12,5700,600,700,6400,10700,4,7317,37.42690058,33.33333333
15:28:39,1081,309,12,5700,600,700,6400,10700,4,7317,37.42690058,33.33333333
15:28:39,1081,326,12,5700,600,700,6400,10700,4,7317,37.42690058,33.33333333
15:28:39,1081,342,12,5700,600,700,6400,10800,4,7317,37.20930233,33.13953488
15:28:39,1081,358,12,5700,600,700,6400,10800,4,7272,37.20930233,33.13953488
15:28:39,1081,375,12,5700,600,700,6400,10800,4,7272,37.20930233,33.13953488
15:28:39,1081,391,12,5700,600,700,6400,10800,4,7272,37.20930233,33.13953488
15:28:39,1081,408,12,5800,600,700,6500,10800,4,7272,37.57225434,33.52601156
15:28:39,1081,424,12,5700,600,700,6400,10700,4,7228,37.42690058,33.33333333
15:28:39,1081,440,12,5700,600,700,6400,10800,4,7317,37.20930233,33.13953488
15:28:39,1081,457,12,5700,600,700,6400,10800,4,7272,37.20930233,33.13953488
15:28:39,1081,473,12,5700,600,700,6400,10800,4,7272,37.20930233,33.13953488
15:28:39,1081,490,12,5700,600,700,6400,10800,4,7272,37.20930233,33.13953488
15:28:39,1081,506,12,5700,600,700,6400,10800,4,7272,37.20930233,33.13953488
15:28:39,1081,523,12,5700,600,700,6400,10800,4,7272,37.20930233,33.13953488
15:28:39,1081,539,12,5700,600,700,6400,10800,4,7272,37.20930233,33.13953488
15:28:39,1081,556,12,5700,600,700,6400,10900,4,7272,36.99421965,32.94797688
15:28:39,1081,572,12,5800,600,700,6500,10900,4,7228,37.35632184,33.33333333
15:28:39,1081,589,12,5800,600,700,6500,10800,4,7185,37.57225434,33.52601156
15:28:39,1081,605,12,5800,600,700,6500,10800,4,7228,37.57225434,33.52601156
15:28:39,1081,622,12,5900,700,800,6700,10800,4,7228,38.28571429,33.71428571
15:28:39,1081,638,12,5900,700,800,6700,10800,4,7185,38.28571429,33.71428571
15:28:39,1081,655,12,6000,700,800,6800,10700,4,7185,38.85714286,34.28571429
15:28:39,1081,671,12,6100,700,800,6900,10300,4,7185,40.11627907,35.46511628
15:28:39,1081,688,12,6100,700,800,6900,10600,4,7317,39.42857143,34.85714286
15:28:39,1081,704,12,6200,700,800,7000,10500,4,7185,40,35.42857143
15:28:39,1081,721,12,6300,700,800,7100,10500,4,7185,40.34090909,35.79545455
15:28:39,1081,737,12,6300,700,800,7100,10300,4,7142,40.8045977,36.20689655
15:28:39,1081,754,12,6400,700,800,7200,10000,4,7228,41.86046512,37.20930233
15:28:39,1081,770,12,6400,700,800,7200,10300,4,7317,41.14285714,36.57142857
15:28:39,1081,787,12,6400,700,800,7200,10300,4,7185,41.14285714,36.57142857
15:28:39,1081,803,12,6400,700,800,7200,10300,4,7185,41.14285714,36.57142857
15:28:39,1081,820,12,6500,700,800,7300,10300,4,7185,41.47727273,36.93181818
15:28:39,1081,837,12,6400,700,800,7200,10300,4,7142,41.14285714,36.57142857
15:28:39,1081,853,12,6400,700,800,7200,10300,4,7185,41.14285714,36.57142857
15:28:39,1081,870,12,6500,700,800,7300,10300,4,7185,41.47727273,36.93181818
15:28:39,1081,886,12,6500,700,800,7300,10300,4,7142,41.47727273,36.93181818
15:28:39,1081,903,12,6500,700,800,7300,10300,4,7142,41.47727273,36.93181818
15:28:39,1081,920,12,6600,700,800,7400,10300,4,7142,41.8079096,37.28813559
15:28:39,1081,936,12,6600,700,800,7400,10200,4,7100,42.04545455,37.5
15:28:39,1081,953,12,6600,700,800,7400,10200,4,7142,42.04545455,37.5
15:28:39,1081,970,12,6600,700,800,7400,10200,4,7142,42.04545455,37.5
15:28:39,1081,987,12,6700,800,900,7600,10200,4,7142,42.69662921,37.64044944
15:28:40,1082,3,12,6800,800,900,7700,9700,4,7100,44.25287356,39.08045977
15:28:40,1082,20,12,6800,800,900,7700,10000,4,7272,43.50282486,38.4180791
15:28:40,1082,36,12,6800,800,900,7700,10000,4,7142,43.50282486,38.4180791
15:28:40,1082,53,12,6800,800,900,7700,10000,4,7142,43.50282486,38.4180791
15:28:40,1082,70,12,6800,800,900,7700,10000,4,7142,43.50282486,38.4180791
15:28:40,1082,86,12,6900,800,900,7800,10000,4,7142,43.82022472,38.76404494
15:28:40,1082,103,12,6900,800,900,7800,9900,4,7100,44.06779661,38.98305085
15:28:40,1082,120,12,6900,800,900,7800,9900,4,7142,44.06779661,38.98305085
15:28:40,1082,103,12,6900,800,900,7800,9900,4,7142,44.06779661,38.98305085
15:28:40,1082,153,12,6900,800,900,7800,9900,4,7142,44.06779661,38.98305085
15:28:40,1082,170,12,6900,800,900,7800,9900,4,7142,44.06779661,38.98305085
15:28:40,1082,187,12,6900,800,900,7800,10000,4,7142,43.82022472,38.76404494
15:28:40,1082,203,12,6900,800,900,7800,9900,4,7100,44.06779661,38.98305085
15:28:40,1082,220,12,7000,800,900,7900,10000,4,7142,44.13407821,39.10614525
15:28:40,1082,237,12,7000,800,900,7900,9900,4,7058,44.38202247,39.3258427
15:28:40,1082,254,12,7000,800,900,7900,9900,4,7100,44.38202247,39.3258427
15:28:40,1082,271,12,7000,800,900,7900,9900,4,7100,44.38202247,39.3258427
15:28:40,1082,287,12,7000,800,900,7900,9900,4,7100,44.38202247,39.3258427
15:28:40,1082,304,12,7000,800,900,7900,9900,4,7100,44.38202247,39.3258427
15:28:40,1082,321,12,7000,800,900,7900,9800,4,7100,44.63276836,39.5480226
15:28:40,1082,337,12,7000,800,900,7900,9900,4,7142,44.38202247,39.3258427
15:28:40,1082,354,12,7000,800,900,7900,9900,4,7100,44.38202247,39.3258427
15:28:40,1082,371,12,7100,800,900,8000,9600,4,7100,45.45454545,40.34090909
15:28:40,1082,388,12,7100,800,900,8000,9800,4,7185,44.94382022,39.88764045
15:28:40,1082,404,12,7100,800,900,8000,9800,4,7100,44.94382022,39.88764045
15:28:40,1082,421,12,7100,800,900,8000,9800,4,7100,44.94382022,39.88764045
15:28:40,1082,438,12,7100,800,900,8000,9800,4,7100,44.94382022,39.88764045
15:28:40,1082,455,12,7200,800,900,8100,9800,4,7100,45.25139665,40.22346369
15:28:40,1082,472,12,7200,800,900,8100,9800,4,7058,45.25139665,40.22346369
15:28:40,1082,488,12,7200,800,900,8100,9700,4,7058,45.50561798,40.4494382
15:28:40,1082,505,12,7200,800,900,8100,9700,4,7100,45.50561798,40.4494382
15:28:40,1082,522,12,7200,800,900,8100,9700,4,7100,45.50561798,40.4494382
15:28:40,1082,539,12,7200,800,900,8100,9700,4,7100,45.50561798,40.4494382
15:28:40,1082,556,12,7200,800,900,8100,9700,4,7100,45.50561798,40.4494382
15:28:40,1082,572,12,7200,800,900,8100,9700,4,7100,45.50561798,40.4494382
15:28:40,1082,589,12,7300,800,900,8200,9700,4,7100,45.81005587,40.78212291
15:28:40,1082,606,12,7300,800,900,8200,9700,4,7058,45.81005587,40.78212291
15:28:40,1082,623,12,7300,800,900,8200,9700,4,7058,45.81005587,40.78212291
15:28:40,1082,640,12,7300,800,900,8200,9700,4,7058,45.81005587,40.78212291
15:28:40,1082,657,12,7300,800,900,8200,9700,4,7058,45.81005587,40.78212291
15:28:40,1082,674,12,7300,800,900,8200,9700,4,7058,45.81005587,40.78212291
15:28:40,1082,691,12,7300,800,900,8200,9700,4,7058,45.81005587,40.78212291
15:28:40,1082,707,12,7400,800,900,8300,9600,4,7058,46.36871508,41.34078212
15:28:40,1082,724,12,7400,800,900,8300,9200,4,7058,47.42857143,42.28571429
15:28:40,1082,741,12,7400,800,900,8300,9600,4,7228,46.36871508,41.34078212
15:28:40,1082,758,12,7400,800,900,8300,9900,4,7058,45.6043956,40.65934066
15:28:40,1082,775,12,7400,800,900,8300,9600,4,6936,46.36871508,41.34078212
15:28:40,1082,792,12,7500,900,1000,8500,9600,4,7058,46.96132597,41.43646409
15:28:40,1082,809,12,7400,800,900,8300,9500,4,7017,46.62921348,41.57303371
15:28:40,1082,825,12,7400,800,900,8300,9200,4,7100,47.42857143,42.28571429
15:28:40,1082,842,12,7400,800,900,8300,9600,4,7228,46.36871508,41.34078212
15:28:40,1082,859,12,7400,800,900,8300,9600,4,7058,46.36871508,41.34078212
15:28:40,1082,876,12,7500,900,1000,8500,10000,4,7058,45.94594595,40.54054054
15:28:40,1082,893,12,7400,800,900,8300,9500,4,6857,46.62921348,41.57303371
15:28:40,1082,910,12,7400,800,900,8300,9700,4,7100,46.11111111,41.11111111
15:28:40,1082,927,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:40,1082,944,12,7500,900,1000,8500,9700,4,7017,46.7032967,41.20879121
15:28:40,1082,961,12,7400,800,900,8300,9600,4,6976,46.36871508,41.34078212
15:28:40,1082,978,12,7400,800,900,8300,9700,4,7058,46.11111111,41.11111111
15:28:40,1082,995,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,12,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,29,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,46,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,63,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,80,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,98,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,114,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,130,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,147,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,164,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,181,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,198,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,215,12,7400,800,900,8300,9800,4,7017,45.85635359,40.8839779
15:28:41,1083,232,12,7400,800,900,8300,9800,4,6976,45.85635359,40.8839779
15:28:41,1083,249,12,7400,800,900,8300,9700,4,6976,46.11111111,41.11111111
15:28:41,1083,266,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,283,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,300,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,317,12,7400,800,900,8300,9700,4,7017,46.11111111,41.11111111
15:28:41,1083,335,12,7400,800,900,8300,9800,4,7017,45.85635359,40.8839779
15:28:41,1083,352,12,7400,800,900,8300,9800,4,6976,45.85635359,40.8839779
15:28:41,1083,369,12,7400,800,900,8300,9800,4,6976,45.85635359,40.8839779
15:28:41,1083,386,12,7400,800,900,8300,9800,4,6976,45.85635359,40.8839779
15:28:41,1083,403,12,7400,800,900,8300,9900,4,6976,45.6043956,40.65934066
15:28:41,1083,420,12,7400,800,900,8300,9700,4,6936,46.11111111,41.11111111
15:28:41,1083,437,12,7400,800,900,8300,9800,4,7017,45.85635359,40.8839779
15:28:41,1083,454,12,7400,800,900,8300,9800,4,6976,45.85635359,40.8839779
15:28:41,1083,471,12,7500,900,1000,8500,9800,4,6976,46.44808743,40.98360656
15:28:41,1083,488,12,7700,900,1000,8700,9300,4,6936,48.33333333,42.77777778
15:28:41,1083,505,12,7700,900,1000,8700,9500,4,7058,47.8021978,42.30769231
15:28:41,1083,522,12,7800,900,1000,8800,9400,4,6976,48.35164835,42.85714286
15:28:41,1083,539,12,7900,900,1000,8900,9300,4,6976,48.9010989,43.40659341
15:28:41,1083,556,12,8100,900,1000,9100,8900,4,6976,50.55555556,45
15:28:41,1083,573,12,8200,900,1000,9200,9000,4,7058,50.54945055,45.05494505
15:28:41,1083,590,12,8400,1000,1100,9500,8600,4,6976,52.48618785,46.40883978
15:28:41,1083,608,12,8500,1000,1100,9600,8800,4,7058,52.17391304,46.19565217
15:28:41,1083,625,12,8600,1000,1100,9700,8700,4,6936,52.7173913,46.73913043
15:28:41,1083,641,12,8600,1000,1100,9700,8300,4,6936,53.88888889,47.77777778
15:28:41,1083,659,12,8600,1000,1100,9700,8600,4,7100,53.00546448,46.99453552
15:28:41,1083,676,12,8600,1000,1100,9700,8600,4,6976,53.00546448,46.99453552
15:28:41,1083,693,12,8600,1000,1100,9700,8500,4,6976,53.2967033,47.25274725
15:28:41,1083,710,12,8600,1000,1100,9700,8500,4,7017,53.2967033,47.25274725
15:28:41,1083,727,12,8600,1000,1100,9700,8500,4,7017,53.2967033,47.25274725
15:28:41,1083,744,12,8600,1000,1100,9700,8500,4,7017,53.2967033,47.25274725
15:28:41,1083,761,12,8600,1000,1100,9700,8600,4,7017,53.00546448,46.99453552
15:28:41,1083,778,12,8600,1000,1100,9700,8600,4,6976,53.00546448,46.99453552
15:28:41,1083,795,12,8600,1000,1100,9700,8600,4,6976,53.00546448,46.99453552
15:28:41,1083,812,12,8700,1000,1100,9800,8600,4,6976,53.26086957,47.2826087
15:28:41,1083,829,12,8600,1000,1100,9700,8800,4,6936,52.43243243,46.48648649
15:28:41,1083,846,12,8600,1000,1100,9700,8500,4,6896,53.2967033,47.25274725
15:28:41,1083,863,12,8600,1000,1100,9700,8200,4,7017,54.18994413,48.04469274
15:28:41,1083,880,12,8600,1000,1100,9700,8900,4,7142,52.15053763,46.23655914
15:28:41,1083,897,12,8600,1000,1100,9700,8200,4,6857,54.18994413,48.04469274
15:28:41,1083,914,12,8600,1000,1100,9700,8500,4,7142,53.2967033,47.25274725
15:28:41,1083,931,12,8600,1000,1100,9700,8600,4,7017,53.00546448,46.99453552
15:28:41,1083,948,12,8600,1000,1100,9700,8600,4,6976,53.00546448,46.99453552
15:28:41,1083,965,12,8600,1000,1100,9700,8500,4,6976,53.2967033,47.25274725
15:28:41,1083,982,12,8600,1000,1100,9700,8500,4,7017,53.2967033,47.25274725
15:28:41,1083,999,12,8600,1000,1100,9700,8400,4,7017,53.59116022,47.51381215
15:28:42,1084,16,12,8600,1000,1100,9700,8500,4,7058,53.2967033,47.25274725
15:28:42,1084,33,12,8600,1000,1100,9700,8500,4,7017,53.2967033,47.25274725
15:28:42,1084,50,12,8600,1000,1100,9700,8600,4,7017,53.00546448,46.99453552
15:28:42,1084,67,12,8600,1000,1100,9700,8600,4,6976,53.00546448,46.99453552
15:28:42,1084,84,12,8600,1000,1100,9700,8600,4,6976,53.00546448,46.99453552
15:28:42,1084,101,12,8700,1000,1100,9800,8500,4,6976,53.55191257,47.54098361
15:28:42,1084,118,12,8600,1000,1100,9700,8500,4,6976,53.2967033,47.25274725
15:28:42,1084,135,12,8700,1000,1100,9800,8500,4,7017,53.55191257,47.54098361
15:28:42,1084,152,12,8700,1000,1100,9800,8400,4,6976,53.84615385,47.8021978
15:28:42,1084,169,12,8700,1000,1100,9800,8500,4,7017,53.55191257,47.54098361
15:28:42,1084,186,12,8700,1000,1100,9800,8500,4,6976,53.55191257,47.54098361
15:28:42,1084,203,12,8700,1000,1100,9800,8400,4,6976,53.84615385,47.8021978
15:28:42,1084,220,12,8700,1000,1100,9800,8400,4,7017,53.84615385,47.8021978
15:28:42,1084,237,12,8700,1000,1100,9800,8400,4,7017,53.84615385,47.8021978
15:28:42,1084,254,12,8700,1000,1100,9800,8400,4,7017,53.84615385,47.8021978
15:28:42,1084,271,12,8700,1000,1100,9800,8300,4,7017,54.14364641,48.06629834
15:28:42,1084,288,12,8700,1000,1100,9800,8300,4,7058,54.14364641,48.06629834
15:28:42,1084,305,12,8800,1000,1100,9900,8300,4,7058,54.3956044,48.35164835
15:28:42,1084,322,12,8900,1000,1100,10000,8300,4,7017,54.64480874,48.63387978
15:28:42,1084,339,12,8900,1000,1100,10000,8200,4,6976,54.94505495,48.9010989
15:28:42,1084,356,12,8900,1000,1100,10000,8300,4,7017,54.64480874,48.63387978
15:28:42,1084,373,12,8900,1000,1100,10000,8200,4,6976,54.94505495,48.9010989
15:28:42,1084,390,12,9000,1000,1100,10100,8200,4,7017,55.19125683,49.18032787
15:28:42,1084,407,12,9000,1000,1100,10100,7800,4,6976,56.42458101,50.27932961
15:28:42,1084,424,12,9100,1000,1100,10200,8100,4,7142,55.73770492,49.72677596
15:28:42,1084,441,12,9000,1000,1100,10100,8000,4,6976,55.80110497,49.72375691
15:28:42,1084,458,12,9000,1000,1100,10100,8100,4,7058,55.49450549,49.45054945
15:28:42,1084,475,12,9000,1000,1100,10100,8200,4,7017,55.19125683,49.18032787
15:28:42,1084,492,12,9100,1000,1100,10200,8100,4,6976,55.73770492,49.72677596
15:28:42,1084,509,12,9000,1000,1100,10100,8000,4,6976,55.80110497,49.72375691
15:28:42,1084,526,12,9000,1000,1100,10100,8200,4,7058,55.19125683,49.18032787
15:28:42,1084,543,12,9000,1000,1100,10100,8100,4,6976,55.49450549,49.45054945
15:28:42,1084,560,12,9100,1000,1100,10200,8100,4,7017,55.73770492,49.72677596
15:28:42,1084,577,12,9000,1000,1100,10100,8100,4,6976,55.49450549,49.45054945
15:28:42,1084,594,12,9000,1000,1100,10100,7900,4,7017,56.11111111,50
15:28:42,1084,611,12,9000,1000,1100,10100,8000,4,7100,55.80110497,49.72375691
15:28:42,1084,628,12,9000,1000,1100,10100,8100,4,7058,55.49450549,49.45054945
15:28:42,1084,645,12,9100,1000,1100,10200,8200,4,7017,55.43478261,49.45652174
15:28:42,1084,662,12,9100,1000,1100,10200,8000,4,6936,56.04395604,50
15:28:42,1084,679,12,9100,1000,1100,10200,8100,4,7017,55.73770492,49.72677596
15:28:42,1084,696,12,9000,1000,1100,10100,8100,4,6976,55.49450549,49.45054945
15:28:42,1084,713,12,9100,1000,1100,10200,8200,4,7017,55.43478261,49.45652174
15:28:42,1084,730,12,9100,1000,1100,10200,7900,4,6936,56.35359116,50.27624309
15:28:42,1084,747,12,9100,1000,1100,10200,8000,4,7058,56.04395604,50
15:28:42,1084,764,12,9100,1000,1100,10200,8100,4,7017,55.73770492,49.72677596
15:28:42,1084,781,12,9100,1000,1100,10200,8100,4,6976,55.73770492,49.72677596
15:28:42,1084,798,12,9100,1000,1100,10200,8100,4,6976,55.73770492,49.72677596
15:28:42,1084,815,12,9100,1000,1100,10200,8100,4,6976,55.73770492,49.72677596
15:28:42,1084,832,12,9100,1000,1100,10200,8000,4,6976,56.04395604,50
15:28:42,1084,849,12,9100,1000,1100,10200,8000,4,7017,56.04395604,50
15:28:42,1084,865,12,9100,1000,1100,10200,8000,4,7017,56.04395604,50
15:28:42,1084,882,12,9100,1000,1100,10200,8000,4,7017,56.04395604,50
15:28:42,1084,899,12,9100,1000,1100,10200,8000,4,7017,56.04395604,50
15:28:42,1084,917,12,9200,1100,1200,10400,8000,4,7017,56.52173913,50
15:28:42,1084,934,12,9200,1100,1200,10400,8000,4,6976,56.52173913,50
15:28:42,1084,951,12,9200,1100,1200,10400,8000,4,6976,56.52173913,50
15:28:42,1084,968,12,9200,1100,1200,10400,8000,4,6976,56.52173913,50
15:28:42,1084,985,12,9200,1100,1200,10400,7900,4,6976,56.83060109,50.27322404
15:28:43,1085,2,12,9200,1100,1200,10400,7800,4,7017,57.14285714,50.54945055
15:28:43,1085,18,12,9200,1100,1200,10400,7800,4,7058,57.14285714,50.54945055
15:28:43,1085,35,12,9200,1100,1200,10400,7900,4,7058,56.83060109,50.27322404
15:28:43,1085,52,12,9200,1100,1200,10400,7900,4,7017,56.83060109,50.27322404
15:28:43,1085,69,12,9200,1100,1200,10400,7900,4,7017,56.83060109,50.27322404
15:28:43,1085,86,12,9200,1100,1200,10400,7900,4,7017,56.83060109,50.27322404
15:28:43,1085,103,12,9300,1100,1200,10500,7800,4,7017,57.37704918,50.81967213
15:28:43,1085,120,12,9300,1100,1200,10500,7800,4,7017,57.37704918,50.81967213
15:28:43,1085,137,12,9300,1100,1200,10500,7300,4,7017,58.98876404,52.24719101
15:28:43,1085,154,12,9300,1100,1200,10500,8100,4,7228,56.4516129,50
15:28:43,1085,171,12,9300,1100,1200,10500,7700,4,6896,57.69230769,51.0989011
15:28:43,1085,188,12,9300,1100,1200,10500,7800,4,7058,57.37704918,50.81967213
15:28:43,1085,204,12,9300,1100,1200,10500,7400,4,7017,58.65921788,51.95530726
15:28:43,1085,221,12,9300,1100,1200,10500,7800,4,7185,57.37704918,50.81967213
15:28:43,1085,238,12,9300,1100,1200,10500,7800,4,7017,57.37704918,50.81967213
15:28:43,1085,255,12,9300,1100,1200,10500,7800,4,7017,57.37704918,50.81967213
15:28:43,1085,272,12,9300,1100,1200,10500,7700,4,7017,57.69230769,51.0989011
15:28:43,1085,289,12,9300,1100,1200,10500,7700,4,7058,57.69230769,51.0989011
15:28:43,1085,306,12,9300,1100,1200,10500,7700,4,7058,57.69230769,51.0989011
15:28:43,1085,323,12,9300,1100,1200,10500,7700,4,7058,57.69230769,51.0989011
15:28:43,1085,340,12,9400,1100,1200,10600,7800,4,7058,57.60869565,51.08695652
15:28:43,1085,357,12,9400,1100,1200,10600,7700,4,6976,57.92349727,51.36612022
15:28:43,1085,374,12,9400,1100,1200,10600,7700,4,7017,57.92349727,51.36612022
15:28:43,1085,391,12,9400,1100,1200,10600,7700,4,7017,57.92349727,51.36612022
15:28:43,1085,408,12,9400,1100,1200,10600,7700,4,7017,57.92349727,51.36612022
15:28:43,1085,425,12,9400,1100,1200,10600,7600,4,7017,58.24175824,51.64835165
15:28:43,1085,442,12,9400,1100,1200,10600,7600,4,7058,58.24175824,51.64835165
15:28:43,1085,459,12,9400,1100,1200,10600,7600,4,7058,58.24175824,51.64835165
15:28:43,1085,475,12,9400,1100,1200,10600,7600,4,7058,58.24175824,51.64835165
15:28:43,1085,492,12,9400,1100,1200,10600,7700,4,7058,57.92349727,51.36612022
15:28:43,1085,509,12,9400,1100,1200,10600,7700,4,7017,57.92349727,51.36612022
15:28:43,1085,526,12,9400,1100,1200,10600,7700,4,7017,57.92349727,51.36612022
15:28:43,1085,543,12,9400,1100,1200,10600,7700,4,7017,57.92349727,51.36612022
15:28:43,1085,560,12,9400,1100,1200,10600,7600,4,7017,58.24175824,51.64835165
15:28:43,1085,577,12,9400,1100,1200,10600,7600,4,7058,58.24175824,51.64835165
15:28:43,1085,594,12,9400,1100,1200,10600,7600,4,7058,58.24175824,51.64835165
15:28:43,1085,611,12,9400,1100,1200,10600,7600,4,7058,58.24175824,51.64835165
15:28:43,1085,628,12,9400,1100,1200,10600,7600,4,7058,58.24175824,51.64835165
15:28:43,1085,645,12,9400,1100,1200,10600,7700,4,7058,57.92349727,51.36612022
15:28:43,1085,661,12,9400,1100,1200,10600,7600,4,7017,58.24175824,51.64835165
15:28:43,1085,678,12,9400,1100,1200,10600,7600,4,7058,58.24175824,51.64835165
15:28:43,1085,695,12,9400,1100,1200,10600,7600,4,7058,58.24175824,51.64835165
15:28:43,1085,712,12,9400,1100,1200,10600,7500,4,7058,58.56353591,51.93370166
15:28:43,1085,729,12,9400,1100,1200,10600,7500,4,7100,58.56353591,51.93370166
15:28:43,1085,745,12,9400,1100,1200,10600,7200,4,7100,59.5505618,52.80898876
15:28:43,1085,763,12,9500,1100,1200,10700,8000,4,7228,57.21925134,50.80213904
15:28:43,1085,780,12,9500,1100,1200,10700,7600,4,6857,58.46994536,51.91256831
15:28:43,1085,797,12,9500,1100,1200,10700,7600,4,7017,58.46994536,51.91256831
15:28:43,1085,813,12,9500,1100,1200,10700,7600,4,7017,58.46994536,51.91256831
15:28:43,1085,830,12,9500,1100,1200,10700,7100,4,7017,60.11235955,53.37078652
