Timp,Secunda,Increase Percentage,TimeON,Add time,TimeOFF,DuttyCycle,Warnings,Second
18:05:42,0:00:00,0%,23220,0,141220,14%,0,1
18:05:42,0:00:00,0%,23190,0,78440,22%,0,1
18:05:42,0:00:00,0%,23450,0,47730,32%,0,1
18:05:42,0:00:00,0%,14450,0,21540,40%,0,1
18:05:42,0:00:00,0%,10260,0,29590,25%,0,1
18:05:42,0:00:00,0%,10160,0,30970,24%,0,1
18:05:42,0:00:00,0%,9910,0,30160,24%,0,1
18:05:42,0:00:00,0%,9260,0,28750,24%,0,1
18:05:42,0:00:00,0%,8800,0,28650,23%,0,1
18:05:42,0:00:00,0%,8400,0,28040,23%,0,1
18:05:42,0:00:00,0%,8160,0,28220,22%,0,1
18:05:42,0:00:00,0%,7950,0,28010,22%,0,1
18:05:42,0:00:00,0%,7780,0,28250,21%,0,1
18:05:42,0:00:00,0%,7540,0,28230,21%,0,1
18:05:42,0:00:00,0%,7200,0,63990,10%,0,1
18:05:42,0:00:00,0%,13530,0,96280,12%,0,1
18:05:42,0:00:00,0%,13120,0,49390,20%,0,1
18:05:43,0:00:00,0%,12980,0,54510,19%,0,2
18:05:43,0:00:00,0%,12810,0,54070,19%,0,2
18:05:43,0:00:00,0%,12730,0,53720,19%,0,2
18:05:43,0:00:00,0%,12540,0,53340,19%,0,2
18:05:43,0:00:00,0%,12180,0,52950,18%,0,2
18:05:43,0:00:00,0%,12000,0,52730,18%,0,2
18:05:43,0:00:00,0%,11950,0,60640,16%,0,2
18:05:43,0:00:00,0%,11700,0,54290,17%,0,2
18:05:43,0:00:00,0%,11640,0,52880,18%,0,2
18:05:43,0:00:00,0%,11550,0,53220,17%,0,2
18:05:43,0:00:00,0%,11670,0,53720,17%,0,2
18:05:43,0:00:00,0%,11630,0,54010,17%,0,2
18:05:43,0:00:00,0%,11540,0,54540,17%,0,2
18:05:43,0:00:00,0%,11260,0,55070,16%,0,2
18:05:43,0:00:00,0%,11220,0,55670,16%,0,2
18:05:44,0:00:00,0%,11190,0,56350,16%,0,3
18:05:44,0:00:00,0%,11250,0,58140,16%,0,3
18:05:44,0:00:00,0%,11090,0,62040,15%,0,3
18:05:44,0:00:00,0%,11140,0,63110,15%,0,3
18:05:44,0:00:00,0%,11080,0,64210,14%,0,3
18:05:44,0:00:00,0%,11120,0,64430,14%,0,3
18:05:44,0:00:00,0%,10950,0,64430,14%,0,3
18:05:44,0:00:00,0%,11050,0,64620,14%,0,3
18:05:44,0:00:00,0%,10940,0,64780,14%,0,3
18:05:44,0:00:00,0%,10840,0,66470,14%,0,3
18:05:44,0:00:00,0%,10850,0,62920,14%,0,3
18:05:44,0:00:00,0%,10740,0,64120,14%,0,3
18:05:44,0:00:00,0%,10700,0,63910,14%,0,3
18:05:45,0:00:00,0%,10630,0,63590,14%,0,4
18:05:45,0:00:00,0%,10690,0,63190,14%,0,4
18:05:45,0:00:00,0%,10570,0,63230,14%,0,4
18:05:45,0:00:00,0%,10530,0,63020,14%,0,4
18:05:45,0:00:00,0%,10570,0,62730,14%,0,4
18:05:45,0:00:00,0%,10440,0,62170,14%,0,4
18:05:45,0:00:00,0%,10490,0,61860,14%,0,4
18:05:45,0:00:00,0%,10450,0,61230,14%,0,4
18:05:45,0:00:00,0%,10320,0,60830,14%,0,4
18:05:45,0:00:00,0%,10360,0,60560,14%,0,4
18:05:45,0:00:00,0%,10290,0,59900,14%,0,4
18:05:45,0:00:00,0%,10260,0,59350,14%,0,4
18:05:45,0:00:00,0%,10140,0,58630,14%,0,4
18:05:45,0:00:00,0%,10120,0,58030,14%,0,4
18:05:46,0:00:00,0%,10090,0,57570,14%,0,5
18:05:46,0:00:00,0%,9980,0,57380,14%,0,5
18:05:46,0:00:00,0%,9950,0,57270,14%,0,5
18:05:46,0:00:00,0%,10050,0,56770,15%,0,5
18:05:46,0:00:00,0%,10070,0,56350,15%,0,5
18:05:46,0:00:00,0%,9990,0,56110,15%,0,5
18:05:46,0:00:00,0%,9950,0,55680,15%,0,5
18:05:46,0:00:00,0%,9850,0,55450,15%,0,5
18:05:46,0:00:00,0%,9820,0,55130,15%,0,5
18:05:46,0:00:00,0%,9870,0,54690,15%,0,5
18:05:46,0:00:00,0%,9880,0,54370,15%,0,5
18:05:46,0:00:00,0%,9850,0,54510,15%,0,5
18:05:46,0:00:00,0%,9740,0,54610,15%,0,5
18:05:46,0:00:00,0%,9800,0,54410,15%,0,5
18:05:46,0:00:00,0%,9780,0,54130,15%,0,5
18:05:46,0:00:00,0%,9630,0,53670,15%,0,5
18:05:47,0:00:00,0%,9610,0,53360,15%,0,6
18:05:47,0:00:00,0%,9570,0,53130,15%,0,6
18:05:47,0:00:00,0%,9640,0,52890,15%,0,6
18:05:47,0:00:00,0%,9640,0,52400,15%,0,6
18:05:47,0:00:00,0%,9610,0,52140,15%,0,6
18:05:47,0:00:00,0%,9460,0,52000,15%,0,6
18:05:47,0:00:00,0%,9430,0,51940,15%,0,6
18:05:47,0:00:00,0%,9530,0,52010,15%,0,6
18:05:47,0:00:00,0%,9470,0,51540,15%,0,6
18:05:47,0:00:00,0%,9430,0,50950,15%,0,6
18:05:47,0:00:00,0%,9300,0,50330,15%,0,6
18:05:47,0:00:00,0%,9260,0,49840,15%,0,6
18:05:47,0:00:00,0%,9310,0,49490,15%,0,6
18:05:47,0:00:00,0%,9300,0,49160,15%,0,6
18:05:47,0:00:00,0%,9180,0,48710,15%,0,6
18:05:47,0:00:00,0%,9190,0,48490,15%,0,6
18:05:48,0:00:00,0%,9180,0,48330,15%,0,7
18:05:48,0:00:00,0%,9150,0,48290,15%,0,7
18:05:48,0:00:00,0%,9120,0,48060,15%,0,7
18:05:48,0:00:00,0%,9080,0,47880,15%,0,7
18:05:48,0:00:00,0%,9060,0,47930,15%,0,7
18:05:48,0:00:00,0%,9020,0,47850,15%,0,7
18:05:48,0:00:00,0%,8990,0,47930,15%,0,7
18:05:48,0:00:00,0%,8970,0,47940,15%,0,7
18:05:48,0:00:00,0%,8950,0,47890,15%,0,7
18:05:48,0:00:00,0%,8910,0,48100,15%,0,7
18:05:48,0:00:00,0%,8910,0,48470,15%,0,7
18:05:48,0:00:00,0%,8920,0,48390,15%,0,7
18:05:48,0:00:00,0%,8870,0,48060,15%,0,7
18:05:48,0:00:00,0%,8710,0,47800,15%,0,7
18:05:48,0:00:00,0%,8680,0,47770,15%,0,7
18:05:48,0:00:00,0%,8800,0,47590,15%,0,7
18:05:48,0:00:00,0%,8750,0,47230,15%,0,7
18:05:48,0:00:00,0%,8680,0,47210,15%,0,7
18:05:49,0:00:00,0%,8650,0,47180,15%,0,8
18:05:49,0:00:00,0%,8540,0,47090,15%,0,8
18:05:49,0:00:00,0%,8610,0,47420,15%,0,8
18:05:49,0:00:00,0%,8570,0,47270,15%,0,8
18:05:49,0:00:00,0%,8570,0,47360,15%,0,8
18:05:49,0:00:00,0%,8560,0,47490,15%,0,8
18:05:49,0:00:00,0%,8460,0,47640,15%,0,8
18:05:49,0:00:00,0%,8390,0,47680,14%,0,8
18:05:49,0:00:00,0%,8490,0,47510,15%,0,8
18:05:49,0:00:00,0%,8470,0,47410,15%,0,8
18:05:49,0:00:00,0%,8430,0,47540,15%,0,8
18:05:49,0:00:00,0%,8400,0,47560,15%,0,8
18:05:49,0:00:00,0%,8390,0,47540,15%,0,8
18:05:49,0:00:00,0%,8370,0,47290,15%,0,8
18:05:49,0:00:00,0%,8330,0,47030,15%,0,8
18:05:49,0:00:00,0%,8360,0,47120,15%,0,8
18:05:49,0:00:00,0%,8290,0,47150,14%,0,8
18:05:49,0:00:00,0%,8250,0,47500,14%,0,8
18:05:50,0:00:00,0%,8260,0,47770,14%,0,9
18:05:50,0:00:00,0%,8250,0,47760,14%,0,9
18:05:50,0:00:00,0%,8230,0,47720,14%,0,9
18:05:50,0:00:00,0%,8200,0,47570,14%,0,9
18:05:50,0:00:00,0%,8150,0,47380,14%,0,9
18:05:50,0:00:00,0%,8150,0,47290,14%,0,9
18:05:50,0:00:00,0%,8090,0,47200,14%,0,9
18:05:50,0:00:00,0%,8080,0,47320,14%,0,9
18:05:50,0:00:00,0%,8060,0,47260,14%,0,9
18:05:50,0:00:00,0%,8050,0,47510,14%,0,9
18:05:50,0:00:00,0%,8050,0,47690,14%,0,9
18:05:50,0:00:00,0%,7940,0,47710,14%,0,9
18:05:50,0:00:00,0%,7950,0,48900,13%,0,9
18:05:50,0:00:00,0%,7980,0,47810,14%,0,9
18:05:50,0:00:00,0%,7980,0,46480,14%,0,9
18:05:50,0:00:00,0%,7970,0,47550,14%,0,9
18:05:50,0:00:00,0%,7950,0,47630,14%,0,9
18:05:50,0:00:00,0%,7960,0,48890,14%,0,9
18:05:51,0:00:00,0%,7950,0,47710,14%,0,10
18:05:51,0:00:00,0%,7920,0,47810,14%,0,10
18:05:51,0:00:00,0%,7920,0,47940,14%,0,10
18:05:51,0:00:00,0%,7910,0,48000,14%,0,10
18:05:51,0:00:00,0%,7800,0,47780,14%,0,10
18:05:51,0:00:00,0%,7780,0,47760,14%,0,10
18:05:51,0:00:00,0%,7840,0,47880,14%,0,10
18:05:51,0:00:00,0%,7850,0,47830,14%,0,10
18:05:51,0:00:00,0%,7830,0,47900,14%,0,10
18:05:51,0:00:00,0%,7790,0,48060,13%,0,10
18:05:51,0:00:00,0%,7780,0,48210,13%,0,10
18:05:51,0:00:00,0%,7780,0,48250,13%,0,10
18:05:51,0:00:00,0%,7780,0,47990,13%,0,10
18:05:51,0:00:00,0%,7740,0,47930,13%,0,10
18:05:51,0:00:00,0%,7770,0,47970,13%,0,10
18:05:51,0:00:00,0%,7700,0,47870,13%,0,10
18:05:51,0:00:00,0%,7700,0,47810,13%,0,10
18:05:51,0:00:00,0%,7650,0,47970,13%,0,10
18:05:52,0:00:00,0%,7670,0,48030,13%,0,11
18:05:52,0:00:00,0%,7650,0,47650,13%,0,11
18:05:52,0:00:00,0%,7590,0,47820,13%,0,11
18:05:52,0:00:00,0%,7610,0,47980,13%,0,11
18:05:52,0:00:00,0%,7570,0,48070,13%,0,11
18:05:52,0:00:00,0%,7580,0,48580,13%,0,11
18:05:52,0:00:00,0%,7570,0,48840,13%,0,11
18:05:52,0:00:00,0%,7570,0,48820,13%,0,11
18:05:52,0:00:00,0%,7510,0,48980,13%,0,11
18:05:52,0:00:00,0%,7590,0,48800,13%,0,11
18:05:52,0:00:00,0%,7540,0,48420,13%,0,11
18:05:52,0:00:00,0%,7540,0,48230,13%,0,11
18:05:52,0:00:00,0%,7530,0,48050,13%,0,11
18:05:52,0:00:00,0%,7470,0,47960,13%,0,11
18:05:52,0:00:00,0%,7440,0,47960,13%,0,11
18:05:52,0:00:00,0%,7470,0,48130,13%,0,11
18:05:52,0:00:00,0%,7530,0,48510,13%,0,11
18:05:52,0:00:00,0%,7500,0,48650,13%,0,11
18:05:53,0:00:00,0%,7500,0,48480,13%,0,12
18:05:53,0:00:00,0%,7470,0,48380,13%,0,12
18:05:53,0:00:00,0%,7470,0,48630,13%,0,12
18:05:53,0:00:00,0%,7490,0,48840,13%,0,12
18:05:53,0:00:00,0%,7470,0,49160,13%,0,12
18:05:53,0:00:00,0%,7440,0,49360,13%,0,12
18:05:53,0:00:00,0%,7470,0,48960,13%,0,12
18:05:53,0:00:00,0%,7470,0,48780,13%,0,12
18:05:53,0:00:00,0%,7460,0,48870,13%,0,12
18:05:53,0:00:00,0%,7440,0,49170,13%,0,12
18:05:53,0:00:00,0%,7470,0,49270,13%,0,12
18:05:53,0:00:00,0%,7430,0,49130,13%,0,12
18:05:53,0:00:00,0%,7440,0,49220,13%,0,12
18:05:53,0:00:00,0%,7400,0,49090,13%,0,12
18:05:53,0:00:00,0%,7420,0,48870,13%,0,12
18:05:53,0:00:00,0%,7410,0,48890,13%,0,12
18:05:53,0:00:00,0%,7420,0,49150,13%,0,12
18:05:54,0:00:00,0%,7420,0,48990,13%,0,13
18:05:54,0:00:00,0%,7420,0,49200,13%,0,13
18:05:54,0:00:00,0%,7440,0,49470,13%,0,13
18:05:54,0:00:00,0%,7410,0,49280,13%,0,13
18:05:54,0:00:00,0%,7430,0,49340,13%,0,13
18:05:54,0:00:00,0%,7400,0,49180,13%,0,13
18:05:54,0:00:00,0%,7390,0,49120,13%,0,13
18:05:54,0:00:00,0%,7410,0,49600,12%,0,13
18:05:54,0:00:00,0%,7400,0,50050,12%,0,13
18:05:54,0:00:00,0%,7410,0,50320,12%,0,13
18:05:54,0:00:00,0%,7410,0,50410,12%,0,13
18:05:54,0:00:00,0%,7410,0,50590,12%,0,13
18:05:54,0:00:00,0%,7400,0,50980,12%,0,13
18:05:54,0:00:00,0%,7430,0,51290,12%,0,13
18:05:54,0:00:00,0%,7420,0,51190,12%,0,13
18:05:54,0:00:00,0%,7370,0,51110,12%,0,13
18:05:54,0:00:00,0%,7420,0,50740,12%,0,13
18:05:54,0:00:00,0%,7380,0,50910,12%,0,13
18:05:55,0:00:00,0%,7420,0,51390,12%,0,14
18:05:55,0:00:00,0%,7370,0,51460,12%,0,14
18:05:55,0:00:00,0%,7390,0,51620,12%,0,14
18:05:55,0:00:00,0%,7430,0,51640,12%,0,14
18:05:55,0:00:00,0%,7420,0,51640,12%,0,14
18:05:55,0:00:00,0%,7430,0,51870,12%,0,14
18:05:55,0:00:00,0%,7420,0,51610,12%,0,14
18:05:55,0:00:00,0%,7420,0,51320,12%,0,14
18:05:55,0:00:00,0%,7420,0,51550,12%,0,14
18:05:55,0:00:00,0%,7390,0,51640,12%,0,14
18:05:55,0:00:00,0%,7370,0,51520,12%,0,14
18:05:55,0:00:00,0%,7400,0,51330,12%,0,14
18:05:55,0:00:00,0%,7350,0,51330,12%,0,14
18:05:55,0:00:00,0%,7400,0,51370,12%,0,14
18:05:55,0:00:00,0%,7330,0,50780,12%,0,14
18:05:55,0:00:00,0%,7340,0,51010,12%,0,14
18:05:55,0:00:00,0%,7370,0,51020,12%,0,14
18:05:56,0:00:00,0%,7370,0,50730,12%,0,15
18:05:56,0:00:00,0%,7370,0,50780,12%,0,15
18:05:56,0:00:00,0%,7370,0,50900,12%,0,15
18:05:56,0:00:00,0%,7370,0,50630,12%,0,15
18:05:56,0:00:00,0%,7360,0,50450,12%,0,15
18:05:56,0:00:00,0%,7360,0,50630,12%,0,15
18:05:56,0:00:00,0%,7330,0,50680,12%,0,15
18:05:56,0:00:00,0%,7370,0,50820,12%,0,15
18:05:56,0:00:00,0%,7340,0,50900,12%,0,15
18:05:56,0:00:00,0%,7360,0,50800,12%,0,15
18:05:56,0:00:00,0%,7340,0,50710,12%,0,15
18:05:56,0:00:00,0%,7330,0,50830,12%,0,15
18:05:56,0:00:00,0%,7360,0,50700,12%,0,15
18:05:56,0:00:00,0%,7330,0,50810,12%,0,15
18:05:56,0:00:00,0%,7330,0,51180,12%,0,15
18:05:56,0:00:00,0%,7360,0,51570,12%,0,15
18:05:56,0:00:00,0%,7370,0,51750,12%,0,15
18:05:57,0:00:00,0%,7350,0,51220,12%,0,16
18:05:57,0:00:00,0%,7320,0,51080,12%,0,16
18:05:57,0:00:00,0%,7350,0,51200,12%,0,16
18:05:57,0:00:00,0%,7300,0,51060,12%,0,16
18:05:57,0:00:00,0%,7350,0,51270,12%,0,16
18:05:57,0:00:00,0%,7330,0,51690,12%,0,16
18:05:57,0:00:00,0%,7370,0,51770,12%,0,16
18:05:57,0:00:00,0%,7340,0,51610,12%,0,16
18:05:57,0:00:00,0%,7350,0,51610,12%,0,16
18:05:57,0:00:00,0%,7320,0,51410,12%,0,16
18:05:57,0:00:00,0%,7330,0,51470,12%,0,16
18:05:57,0:00:00,0%,7320,0,51950,12%,0,16
18:05:57,0:00:00,0%,7300,0,52240,12%,0,16
18:05:57,0:00:00,0%,7330,0,52100,12%,0,16
18:05:57,0:00:00,0%,7350,0,51830,12%,0,16
18:05:57,0:00:00,0%,7330,0,52000,12%,0,16
18:05:57,0:00:00,0%,7300,0,52050,12%,0,16
18:05:58,0:00:00,0%,7300,0,52070,12%,0,17
18:05:58,0:00:00,0%,7330,0,51930,12%,0,17
18:05:58,0:00:00,0%,7430,0,51600,12%,0,17
18:05:58,0:00:00,0%,7320,0,51430,12%,0,17
18:05:58,0:00:00,0%,7310,0,51390,12%,0,17
18:05:58,0:00:00,0%,7320,0,51470,12%,0,17
18:05:58,0:00:00,0%,7320,0,51640,12%,0,17
18:05:58,0:00:00,0%,7300,0,51570,12%,0,17
18:05:58,0:00:00,0%,7330,0,52000,12%,0,17
18:05:58,0:00:00,0%,7320,0,52130,12%,0,17
18:05:58,0:00:00,0%,7330,0,51990,12%,0,17
18:05:58,0:00:00,0%,7400,0,52270,12%,0,17
18:05:58,0:00:00,0%,7330,0,54020,11%,0,17
18:05:58,0:00:00,0%,7330,0,53000,12%,0,17
18:05:58,0:00:00,0%,7290,0,51540,12%,0,17
18:05:58,0:00:00,0%,7290,0,53960,11%,0,17
18:05:58,0:00:00,0%,7330,0,51460,12%,0,17
18:05:59,0:00:00,0%,7330,0,52530,12%,0,18
18:05:59,0:00:00,0%,7330,0,52580,12%,0,18
18:05:59,0:00:00,0%,7320,0,52680,12%,0,18
18:05:59,0:00:00,0%,7320,0,52430,12%,0,18
18:05:59,0:00:00,0%,7260,0,52230,12%,0,18
18:05:59,0:00:00,0%,7300,0,52310,12%,0,18
18:05:59,0:00:00,0%,7300,0,52490,12%,0,18
18:05:59,0:00:00,0%,7330,0,53900,11%,0,18
18:05:59,0:00:00,0%,7310,0,52800,12%,0,18
18:05:59,0:00:00,0%,7330,0,52960,12%,0,18
18:05:59,0:00:00,0%,7320,0,51560,12%,0,18
18:05:59,0:00:00,0%,7320,0,53910,11%,0,18
18:05:59,0:00:00,0%,7280,0,52680,12%,0,18
18:05:59,0:00:00,0%,7300,0,52870,12%,0,18
18:05:59,0:00:00,0%,7300,0,53150,12%,0,18
18:05:59,0:00:00,0%,7340,0,53420,12%,0,18
18:06:00,0:00:00,0%,7330,0,53590,12%,0,19
18:06:00,0:00:00,0%,7280,0,53520,11%,0,19
18:06:00,0:00:00,0%,7280,0,53440,11%,0,19
18:06:00,0:00:00,0%,7330,0,53190,12%,0,19
18:06:00,0:00:00,0%,7300,0,53140,12%,0,19
18:06:00,0:00:00,0%,7300,0,53840,11%,0,19
18:06:00,0:00:00,0%,7290,0,54280,11%,0,19
18:06:00,0:00:00,0%,7270,0,54410,11%,0,19
18:06:00,0:00:00,0%,7280,0,54500,11%,0,19
18:06:00,0:00:00,0%,7320,0,54640,11%,0,19
18:06:00,0:00:00,0%,7290,0,54780,11%,0,19
18:06:00,0:00:00,0%,7260,0,55210,11%,0,19
18:06:00,0:00:00,0%,7320,0,55600,11%,0,19
18:06:00,0:00:00,0%,7340,0,55620,11%,0,19
18:06:00,0:00:00,0%,7300,0,55960,11%,0,19
18:06:00,0:00:00,0%,7320,0,55690,11%,0,19
18:06:01,0:00:00,0%,7270,0,55500,11%,0,20
18:06:01,0:00:00,0%,7280,0,55360,11%,0,20
18:06:01,0:00:00,0%,7280,0,55560,11%,0,20
18:06:01,0:00:00,0%,7320,0,55780,11%,0,20
18:06:01,0:00:00,0%,7280,0,55750,11%,0,20
18:06:01,0:00:00,0%,7260,0,55600,11%,0,20
18:06:01,0:00:00,0%,7260,0,55180,11%,0,20
18:06:01,0:00:00,0%,7300,0,54950,11%,0,20
18:06:01,0:00:00,0%,7290,0,55140,11%,0,20
18:06:01,0:00:00,0%,7260,0,55440,11%,0,20
18:06:01,0:00:00,0%,7220,0,55540,11%,0,20
18:06:01,0:00:00,0%,7260,0,55370,11%,0,20
18:06:01,0:00:00,0%,7300,0,55460,11%,0,20
18:06:01,0:00:00,0%,7300,0,55510,11%,0,20
18:06:01,0:00:00,0%,7230,0,55390,11%,0,20
18:06:01,0:00:00,0%,7260,0,55580,11%,0,20
18:06:02,0:00:00,0%,7250,0,55580,11%,0,21
18:06:02,0:00:00,0%,7260,0,55960,11%,0,21
18:06:02,0:00:00,0%,7260,0,56180,11%,0,21
18:06:02,0:00:00,0%,7230,0,56300,11%,0,21
18:06:02,0:00:00,0%,7260,0,56490,11%,0,21
18:06:02,0:00:00,0%,7230,0,56520,11%,0,21
18:06:02,0:00:00,0%,7290,0,56870,11%,0,21
18:06:02,0:00:00,0%,7260,0,57430,11%,0,21
18:06:02,0:00:00,0%,7230,0,57740,11%,0,21
18:06:02,0:00:00,0%,7270,0,57590,11%,0,21
18:06:02,0:00:00,0%,7280,0,57560,11%,0,21
18:06:02,0:00:00,0%,7270,0,57960,11%,0,21
18:06:02,0:00:00,0%,7260,0,58340,11%,0,21
18:06:02,0:00:00,0%,7230,0,58640,10%,0,21
18:06:02,0:00:00,0%,7260,0,58590,11%,0,21
18:06:02,0:00:00,0%,7280,0,58540,11%,0,21
18:06:03,0:00:00,0%,7330,0,58490,11%,0,22
18:06:03,0:00:00,0%,7280,0,58480,11%,0,22
18:06:03,0:00:00,0%,7260,0,58100,11%,0,22
18:06:03,0:00:00,0%,7260,0,58050,11%,0,22
18:06:03,0:00:00,0%,7280,0,58000,11%,0,22
18:06:03,0:00:00,0%,7230,0,58400,11%,0,22
18:06:03,0:00:00,0%,7260,0,58670,11%,0,22
18:06:03,0:00:00,0%,7220,0,58340,11%,0,22
18:06:03,0:00:00,0%,7280,0,58100,11%,0,22
18:06:03,0:00:00,0%,7300,0,57810,11%,0,22
18:06:03,0:00:00,0%,7260,0,57630,11%,0,22
18:06:03,0:00:00,0%,7230,0,57520,11%,0,22
18:06:03,0:00:00,0%,7260,0,57150,11%,0,22
18:06:03,0:00:00,0%,7220,0,56480,11%,0,22
18:06:03,0:00:00,0%,7200,0,56140,11%,0,22
18:06:04,0:00:00,0%,7200,0,55720,11%,0,23
18:06:04,0:00:00,0%,7210,0,55530,11%,0,23
18:06:04,0:00:00,0%,7200,0,55530,11%,0,23
18:06:04,0:00:00,0%,7190,0,55410,11%,0,23
18:06:04,0:00:00,0%,7190,0,55410,11%,0,23
18:06:04,0:00:00,0%,7190,0,55420,11%,0,23
18:06:04,0:00:00,0%,7190,0,55620,11%,0,23
18:06:04,0:00:00,0%,7200,0,55960,11%,0,23
18:06:04,0:00:00,0%,7180,0,56190,11%,0,23
18:06:04,0:00:00,0%,7200,0,56220,11%,0,23
18:06:04,0:00:00,0%,7200,0,55990,11%,0,23
18:06:04,0:00:00,0%,7200,0,55900,11%,0,23
18:06:04,0:00:00,0%,7190,0,55710,11%,0,23
18:06:04,0:00:00,0%,7170,0,55580,11%,0,23
18:06:04,0:00:00,0%,7180,0,55830,11%,0,23
18:06:04,0:00:00,0%,7190,0,56130,11%,0,23
18:06:05,0:00:00,0%,7180,0,56550,11%,0,24
18:06:05,0:00:00,0%,7200,0,57470,11%,0,24
18:06:05,0:00:00,0%,7220,0,57880,11%,0,24
18:06:05,0:00:00,0%,7200,0,57790,11%,0,24
18:06:05,0:00:00,0%,7190,0,57940,11%,0,24
18:06:05,0:00:00,0%,7200,0,57830,11%,0,24
18:06:05,0:00:00,0%,7200,0,57510,11%,0,24
18:06:05,0:00:00,0%,7190,0,57170,11%,0,24
18:06:05,0:00:00,0%,7160,0,56660,11%,0,24
18:06:05,0:00:00,0%,7180,0,56250,11%,0,24
18:06:05,0:00:00,0%,7190,0,55860,11%,0,24
18:06:05,0:00:00,0%,7160,0,55580,11%,0,24
18:06:05,0:00:00,0%,7160,0,55710,11%,0,24
18:06:05,0:00:00,0%,7160,0,55920,11%,0,24
18:06:05,0:00:00,0%,7180,0,55570,11%,0,24
18:06:05,0:00:00,0%,7210,0,55390,11%,0,24
18:06:06,0:00:00,0%,7150,0,55300,11%,0,25
18:06:06,0:00:00,0%,7160,0,55280,11%,0,25
18:06:06,0:00:00,0%,7160,0,55750,11%,0,25
18:06:06,0:00:00,0%,7180,0,55840,11%,0,25
18:06:06,0:00:00,0%,7160,0,55230,11%,0,25
18:06:06,0:00:00,0%,7160,0,54860,11%,0,25
18:06:06,0:00:00,0%,7160,0,54890,11%,0,25
18:06:06,0:00:00,0%,7130,0,55210,11%,0,25
18:06:06,0:00:00,0%,7130,0,55610,11%,0,25
18:06:06,0:00:00,0%,7160,0,56090,11%,0,25
18:06:06,0:00:00,0%,7130,0,56410,11%,0,25
18:06:06,0:00:00,0%,7160,0,56140,11%,0,25
18:06:06,0:00:00,0%,7150,0,56180,11%,0,25
18:06:06,0:00:00,0%,7130,0,56220,11%,0,25
18:06:06,0:00:00,0%,7160,0,56140,11%,0,25
18:06:06,0:00:00,0%,7160,0,56000,11%,0,25
18:06:07,0:00:00,0%,7160,0,55990,11%,0,26
18:06:07,0:00:00,0%,7150,0,56330,11%,0,26
18:06:07,0:00:00,0%,7150,0,56340,11%,0,26
18:06:07,0:00:00,0%,7150,0,55870,11%,0,26
18:06:07,0:00:00,0%,7160,0,55640,11%,0,26
18:06:07,0:00:00,0%,7090,0,55460,11%,0,26
18:06:07,0:00:00,0%,7130,0,55700,11%,0,26
18:06:07,0:00:00,0%,7130,0,55790,11%,0,26
18:06:07,0:00:00,0%,7130,0,55570,11%,0,26
18:06:07,0:00:00,0%,7130,0,55370,11%,0,26
18:06:07,0:00:00,0%,7110,0,55520,11%,0,26
18:06:07,0:00:00,0%,7140,0,55400,11%,0,26
18:06:07,0:00:00,0%,7130,0,55290,11%,0,26
18:06:07,0:00:00,0%,7130,0,55570,11%,0,26
18:06:07,0:00:00,0%,7130,0,55660,11%,0,26
18:06:07,0:00:00,0%,7130,0,55320,11%,0,26
18:06:08,0:00:00,0%,7130,0,55170,11%,0,27
18:06:08,0:00:00,0%,7110,0,55200,11%,0,27
18:06:08,0:00:00,0%,7120,0,55160,11%,0,27
18:06:08,0:00:00,0%,7220,0,55170,11%,0,27
18:06:08,0:00:00,0%,7120,0,55210,11%,0,27
18:06:08,0:00:00,0%,7110,0,55550,11%,0,27
18:06:08,0:00:00,0%,7110,0,55350,11%,0,27
18:06:08,0:00:00,0%,7110,0,55020,11%,0,27
18:06:08,0:00:00,0%,7110,0,54900,11%,0,27
18:06:08,0:00:00,0%,9810,0,54780,15%,0,27
18:06:08,0:00:00,0%,4820,0,53930,8%,0,27
18:06:08,0:00:00,0%,4780,0,55390,7%,0,27
18:06:08,0:00:00,0%,6640,0,53080,11%,0,27
18:06:08,0:00:00,0%,6640,0,49830,11%,0,27
18:06:08,0:00:00,0%,7080,0,49320,12%,0,27
18:06:08,0:00:00,0%,7010,0,46370,13%,0,27
18:06:09,0:00:00,0%,7090,0,46300,13%,0,28
18:06:09,0:00:00,0%,7060,0,45160,13%,0,28
18:06:09,0:00:00,0%,7050,0,44200,13%,0,28
18:06:09,0:00:00,0%,7010,0,43380,13%,0,28
18:06:09,0:00:00,0%,6990,0,42610,14%,0,28
18:06:09,0:00:00,0%,6950,0,41900,14%,0,28
18:06:09,0:00:00,0%,6910,0,41190,14%,0,28
18:06:09,0:00:00,0%,6920,0,39610,14%,0,28
18:06:09,0:00:00,0%,6920,0,39960,14%,0,28
18:06:09,0:00:00,0%,6920,0,39250,14%,0,28
18:06:09,0:00:00,0%,6960,0,38510,15%,0,28
18:06:09,0:00:00,0%,6920,0,37770,15%,0,28
18:06:09,0:00:00,0%,6940,0,37170,15%,0,28
18:06:09,0:00:00,0%,6950,0,36530,15%,0,28
18:06:09,0:00:00,0%,6850,0,35920,16%,0,28
18:06:09,0:00:00,0%,6870,0,35410,16%,0,28
18:06:09,0:00:00,0%,6850,0,34840,16%,0,28
18:06:09,0:00:00,0%,6850,0,33460,16%,0,28
18:06:09,0:00:00,0%,6850,0,33840,16%,0,28
18:06:09,0:00:00,0%,6840,0,33400,16%,0,28
18:06:09,0:00:00,0%,6850,0,33010,17%,0,28
18:06:09,0:00:00,0%,6850,0,32620,17%,0,28
